state,year,population,state_abr
Louisiana,1926,1980359,LA
Louisiana,1927,2010667,LA
Louisiana,1928,2040976,LA
Louisiana,1929,2071284,LA
Louisiana,1930,2101593,LA
Louisiana,1931,2127821,LA
Louisiana,1932,2154050,LA
Louisiana,1933,2180279,LA
Louisiana,1934,2206507,LA
Louisiana,1935,2232736,LA
Louisiana,1936,2258965,LA
Louisiana,1937,2285193,LA
Louisiana,1938,2311422,LA
Louisiana,1939,2337651,LA
Louisiana,1940,2363880,LA
Louisiana,1941,2395843,LA
Louisiana,1942,2427807,LA
Louisiana,1943,2459770,LA
Louisiana,1944,2491734,LA
Louisiana,1945,2523698,LA
Louisiana,1946,2555661,LA
Louisiana,1947,2587625,LA
Louisiana,1948,2619588,LA
Louisiana,1949,2651552,LA
Louisiana,1950,2683516,LA
Louisiana,1951,2740866,LA
Louisiana,1952,2798217,LA
Louisiana,1953,2855567,LA
Louisiana,1954,2912918,LA
Louisiana,1955,2970269,LA
Louisiana,1956,3027619,LA
Louisiana,1957,3084970,LA
Louisiana,1958,3142320,LA
Louisiana,1959,3199671,LA
Louisiana,1960,3257022,LA
Louisiana,1961,3295450,LA
Louisiana,1962,3333878,LA
Louisiana,1963,3372307,LA
Louisiana,1964,3410735,LA
Louisiana,1965,3449164,LA
Louisiana,1966,3487592,LA
Louisiana,1967,3526020,LA
Louisiana,1968,3564449,LA
Louisiana,1969,3602877,LA
Louisiana,1970,3641306,LA
Louisiana,1971,3697765,LA
Louisiana,1972,3754224,LA
Louisiana,1973,3810684,LA
Louisiana,1974,3867143,LA
Louisiana,1975,3923603,LA
Louisiana,1976,3980062,LA
Louisiana,1977,4036521,LA
Louisiana,1978,4092981,LA
Louisiana,1979,4149440,LA
Louisiana,1980,4205900,LA
Louisiana,1981,4207307,LA
Louisiana,1982,4208714,LA
Louisiana,1983,4210121,LA
Louisiana,1984,4211529,LA
Louisiana,1985,4212936,LA
Louisiana,1986,4214343,LA
Louisiana,1987,4215751,LA
Louisiana,1988,4217158,LA
Louisiana,1989,4218565,LA
Louisiana,1990,4219973,LA
Louisiana,1991,4244873,LA
Louisiana,1992,4269773,LA
Louisiana,1993,4294673,LA
Louisiana,1994,4319574,LA
Louisiana,1995,4344474,LA
Louisiana,1996,4369374,LA
Louisiana,1997,4394275,LA
Louisiana,1998,4419175,LA
Louisiana,1999,4444075,LA
Louisiana,2000,4468976,LA
Louisiana,2001,4475415,LA
Louisiana,2002,4481855,LA
Louisiana,2003,4488294,LA
Louisiana,2004,4494734,LA
Louisiana,2005,4501174,LA
Louisiana,2006,4507613,LA
Louisiana,2007,4514053,LA
Louisiana,2008,4520492,LA
Louisiana,2009,4526932,LA
Louisiana,2010,4533372,LA
Louisiana,2011,4545810,LA
Louisiana,2012,4558249,LA
Louisiana,2013,4570687,LA
Louisiana,2014,4583126,LA
Louisiana,2015,4595564,LA
Louisiana,2016,4608003,LA
Louisiana,2017,4620441,LA
Louisiana,2018,4632880,LA
Louisiana,2019,4645318,LA
Maine,1910,742371,ME
Maine,1911,744935,ME
Maine,1912,747499,ME
Maine,1913,750063,ME
Maine,1914,752628,ME
Maine,1915,755192,ME
Maine,1916,757756,ME
Maine,1917,760321,ME
Maine,1918,762885,ME
Maine,1919,765449,ME
Maine,1920,768014,ME
Maine,1921,770954,ME
Maine,1922,773895,ME
Maine,1923,776836,ME
Maine,1924,779777,ME
Maine,1925,782718,ME
Maine,1926,785659,ME
Maine,1927,788600,ME
Maine,1928,791541,ME
Maine,1929,794482,ME
Maine,1930,797423,ME
Maine,1931,802403,ME
Maine,1932,807383,ME
Maine,1933,812363,ME
Maine,1934,817344,ME
Maine,1935,822324,ME
Maine,1936,827304,ME
Maine,1937,832285,ME
Maine,1938,837265,ME
Maine,1939,842245,ME
Maine,1940,847226,ME
Maine,1941,853880,ME
Maine,1942,860535,ME
Maine,1943,867190,ME
Maine,1944,873845,ME
Maine,1945,880500,ME
Maine,1946,887154,ME
Maine,1947,893809,ME
Maine,1948,900464,ME
Maine,1949,907119,ME
Maine,1950,913774,ME
Maine,1951,919323,ME
Maine,1952,924872,ME
Maine,1953,930421,ME
Maine,1954,935970,ME
Maine,1955,941519,ME
Maine,1956,947068,ME
Maine,1957,952617,ME
Maine,1958,958166,ME
Maine,1959,963715,ME
Maine,1960,969265,ME
Maine,1961,971543,ME
Maine,1962,973821,ME
Maine,1963,976099,ME
Maine,1964,978378,ME
Maine,1965,980656,ME
Maine,1966,982934,ME
Maine,1967,985213,ME
Maine,1968,987491,ME
Maine,1969,989769,ME
Maine,1970,992048,ME
Maine,1971,1005309,ME
Maine,1972,1018570,ME
Maine,1973,1031831,ME
Maine,1974,1045092,ME
Maine,1975,1058354,ME
Maine,1976,1071615,ME
Maine,1977,1084876,ME
Maine,1978,1098137,ME
Maine,1979,1111398,ME
Maine,1980,1124660,ME
Maine,1981,1134986,ME
Maine,1982,1145313,ME
Maine,1983,1155640,ME
Maine,1984,1165967,ME
Maine,1985,1176294,ME
Maine,1986,1186620,ME
Maine,1987,1196947,ME
Maine,1988,1207274,ME
Maine,1989,1217601,ME
Maine,1990,1227928,ME
Maine,1991,1232627,ME
Maine,1992,1237327,ME
Maine,1993,1242026,ME
Maine,1994,1246726,ME
Maine,1995,1251425,ME
Maine,1996,1256125,ME
Maine,1997,1260824,ME
Maine,1998,1265524,ME
Maine,1999,1270223,ME
Maine,2000,1274923,ME
Maine,2001,1280266,ME
Maine,2002,1285610,ME
Maine,2003,1290954,ME
Maine,2004,1296298,ME
Maine,2005,1301642,ME
Maine,2006,1306985,ME
Maine,2007,1312329,ME
Maine,2008,1317673,ME
Maine,2009,1323017,ME
Maine,2010,1328361,ME
Maine,2011,1331760,ME
Maine,2012,1335160,ME
Maine,2013,1338560,ME
Maine,2014,1341960,ME
Maine,2015,1345360,ME
Maine,2016,1348759,ME
Maine,2017,1352159,ME
Maine,2018,1355559,ME
Maine,2019,1358959,ME
Maryland,1910,1295346,MD
Maryland,1911,1310777,MD
Maryland,1912,1326209,MD
Maryland,1913,1341640,MD
Maryland,1914,1357072,MD
Maryland,1915,1372503,MD
Maryland,1916,1387935,MD
Maryland,1917,1403366,MD
Maryland,1918,1418798,MD
Maryland,1919,1434229,MD
Maryland,1920,1449661,MD
Maryland,1921,1467847,MD
Maryland,1922,1486034,MD
Maryland,1923,1504220,MD
Maryland,1924,1522407,MD
Maryland,1925,1540593,MD
Maryland,1926,1558780,MD
Maryland,1927,1576966,MD
Maryland,1928,1595153,MD
Maryland,1929,1613339,MD
Maryland,1930,1631526,MD
Maryland,1931,1650497,MD
Maryland,1932,1669469,MD
Maryland,1933,1688441,MD
Maryland,1934,1707413,MD
Maryland,1935,1726385,MD
Maryland,1936,1745356,MD
Maryland,1937,1764328,MD
Maryland,1938,1783300,MD
Maryland,1939,1802272,MD
Maryland,1940,1821244,MD
Maryland,1941,1873419,MD
Maryland,1942,1925595,MD
Maryland,1943,1977771,MD
Maryland,1944,2029946,MD
Maryland,1945,2082122,MD
Maryland,1946,2134298,MD
Maryland,1947,2186473,MD
Maryland,1948,2238649,MD
Maryland,1949,2290825,MD
Maryland,1950,2343001,MD
Maryland,1951,2418769,MD
Maryland,1952,2494538,MD
Maryland,1953,2570307,MD
Maryland,1954,2646076,MD
Maryland,1955,2721845,MD
Maryland,1956,2797613,MD
Maryland,1957,2873382,MD
Maryland,1958,2949151,MD
Maryland,1959,3024920,MD
Maryland,1960,3100689,MD
Maryland,1961,3182860,MD
Maryland,1962,3265031,MD
Maryland,1963,3347202,MD
Maryland,1964,3429373,MD
Maryland,1965,3511544,MD
Maryland,1966,3593715,MD
Maryland,1967,3675886,MD
Maryland,1968,3758057,MD
Maryland,1969,3840228,MD
Maryland,1970,3922399,MD
Maryland,1971,3951856,MD
Maryland,1972,3981314,MD
Maryland,1973,4010771,MD
Maryland,1974,4040229,MD
Maryland,1975,4069687,MD
Maryland,1976,4099144,MD
Maryland,1977,4128602,MD
Maryland,1978,4158059,MD
Maryland,1979,4187517,MD
Maryland,1980,4216975,MD
Maryland,1981,4273424,MD
Maryland,1982,4329873,MD
Maryland,1983,4386322,MD
Maryland,1984,4442772,MD
Maryland,1985,4499221,MD
Maryland,1986,4555670,MD
Maryland,1987,4612120,MD
Maryland,1988,4668569,MD
Maryland,1989,4725018,MD
Maryland,1990,4781468,MD
Maryland,1991,4832969,MD
Maryland,1992,4884471,MD
Maryland,1993,4935973,MD
Maryland,1994,4987475,MD
Maryland,1995,5038977,MD
Maryland,1996,5090478,MD
Maryland,1997,5141980,MD
Maryland,1998,5193482,MD
Maryland,1999,5244984,MD
Maryland,2000,5296486,MD
Maryland,2001,5344192,MD
Maryland,2002,5391899,MD
Maryland,2003,5439605,MD
Maryland,2004,5487312,MD
Maryland,2005,5535019,MD
Maryland,2006,5582725,MD
Maryland,2007,5630432,MD
Maryland,2008,5678138,MD
Maryland,2009,5725845,MD
Maryland,2010,5773552,MD
Maryland,2011,5813919,MD
Maryland,2012,5854286,MD
Maryland,2013,5894653,MD
Maryland,2014,5935020,MD
Maryland,2015,5975388,MD
Maryland,2016,6015755,MD
Maryland,2017,6056122,MD
Maryland,2018,6096489,MD
Maryland,2019,6136856,MD
Massachusetts,1910,3366416,MA
Massachusetts,1911,3415010,MA
Massachusetts,1912,3463604,MA
Massachusetts,1913,3512198,MA
Massachusetts,1914,3560792,MA
Massachusetts,1915,3609386,MA
Massachusetts,1916,3657980,MA
Massachusetts,1917,3706574,MA
Massachusetts,1918,3755168,MA
Massachusetts,1919,3803762,MA
Massachusetts,1920,3852356,MA
Massachusetts,1921,3892081,MA
Massachusetts,1922,3931807,MA
Massachusetts,1923,3971533,MA
Massachusetts,1924,4011259,MA
Massachusetts,1925,4050985,MA
Massachusetts,1926,4090710,MA
Massachusetts,1927,4130436,MA
Massachusetts,1928,4170162,MA
Massachusetts,1929,4209888,MA
Massachusetts,1930,4249614,MA
Massachusetts,1931,4256324,MA
Massachusetts,1932,4263035,MA
Massachusetts,1933,4269746,MA
Massachusetts,1934,4276456,MA
Massachusetts,1935,4283167,MA
Massachusetts,1936,4289878,MA
Massachusetts,1937,4296588,MA
Massachusetts,1938,4303299,MA
Massachusetts,1939,4310010,MA
Massachusetts,1940,4316721,MA
Massachusetts,1941,4354100,MA
Massachusetts,1942,4391479,MA
Massachusetts,1943,4428858,MA
Massachusetts,1944,4466238,MA
Massachusetts,1945,4503617,MA
Massachusetts,1946,4540996,MA
Massachusetts,1947,4578376,MA
Massachusetts,1948,4615755,MA
Massachusetts,1949,4653134,MA
Massachusetts,1950,4690514,MA
Massachusetts,1951,4736320,MA
Massachusetts,1952,4782126,MA
Massachusetts,1953,4827933,MA
Massachusetts,1954,4873739,MA
Massachusetts,1955,4919546,MA
Massachusetts,1956,4965352,MA
Massachusetts,1957,5011158,MA
Massachusetts,1958,5056965,MA
Massachusetts,1959,5102771,MA
Massachusetts,1960,5148578,MA
Massachusetts,1961,5202637,MA
Massachusetts,1962,5256696,MA
Massachusetts,1963,5310755,MA
Massachusetts,1964,5364814,MA
Massachusetts,1965,5418874,MA
Massachusetts,1966,5472933,MA
Massachusetts,1967,5526992,MA
Massachusetts,1968,5581051,MA
Massachusetts,1969,5635110,MA
Massachusetts,1970,5689170,MA
Massachusetts,1971,5693956,MA
Massachusetts,1972,5698743,MA
Massachusetts,1973,5703530,MA
Massachusetts,1974,5708316,MA
Massachusetts,1975,5713103,MA
Massachusetts,1976,5717890,MA
Massachusetts,1977,5722676,MA
Massachusetts,1978,5727463,MA
Massachusetts,1979,5732250,MA
Massachusetts,1980,5737037,MA
Massachusetts,1981,5764975,MA
Massachusetts,1982,5792914,MA
Massachusetts,1983,5820853,MA
Massachusetts,1984,5848792,MA
Massachusetts,1985,5876731,MA
Massachusetts,1986,5904669,MA
Massachusetts,1987,5932608,MA
Massachusetts,1988,5960547,MA
Massachusetts,1989,5988486,MA
Massachusetts,1990,6016425,MA
Massachusetts,1991,6049692,MA
Massachusetts,1992,6082959,MA
Massachusetts,1993,6116226,MA
Massachusetts,1994,6149493,MA
Massachusetts,1995,6182761,MA
Massachusetts,1996,6216028,MA
Massachusetts,1997,6249295,MA
Massachusetts,1998,6282562,MA
Massachusetts,1999,6315829,MA
Massachusetts,2000,6349097,MA
Massachusetts,2001,6368950,MA
Massachusetts,2002,6388803,MA
Massachusetts,2003,6408656,MA
Massachusetts,2004,6428509,MA
Massachusetts,2005,6448363,MA
Massachusetts,2006,6468216,MA
Massachusetts,2007,6488069,MA
Massachusetts,2008,6507922,MA
Massachusetts,2009,6527775,MA
Massachusetts,2010,6547629,MA
Massachusetts,2011,6595857,MA
Massachusetts,2012,6644086,MA
Massachusetts,2013,6692315,MA
Massachusetts,2014,6740544,MA
Massachusetts,2015,6788773,MA
Massachusetts,2016,6837001,MA
Massachusetts,2017,6885230,MA
Massachusetts,2018,6933459,MA
Massachusetts,2019,6981688,MA
Michigan,1910,2810173,MI
Michigan,1911,2895996,MI
Michigan,1912,2981820,MI
Michigan,1913,3067644,MI
Michigan,1914,3153468,MI
Michigan,1915,3239292,MI
Michigan,1916,3325116,MI
Michigan,1917,3410940,MI
Michigan,1918,3496764,MI
Michigan,1919,3582588,MI
Michigan,1920,3668412,MI
Michigan,1921,3785803,MI
Michigan,1922,3903194,MI
Michigan,1923,4020585,MI
Michigan,1924,4137977,MI
Michigan,1925,4255368,MI
Michigan,1926,4372759,MI
Michigan,1927,4490151,MI
Michigan,1928,4607542,MI
Michigan,1929,4724933,MI
Michigan,1930,4842325,MI
Michigan,1931,4883703,MI
Michigan,1932,4925081,MI
Michigan,1933,4966459,MI
Michigan,1934,5007837,MI
Michigan,1935,5049215,MI
Michigan,1936,5090593,MI
Michigan,1937,5131971,MI
Michigan,1938,5173349,MI
Michigan,1939,5214727,MI
Michigan,1940,5256106,MI
Michigan,1941,5367672,MI
Michigan,1942,5479238,MI
Michigan,1943,5590804,MI
Michigan,1944,5702370,MI
Michigan,1945,5813936,MI
Michigan,1946,5925502,MI
Michigan,1947,6037068,MI
Michigan,1948,6148634,MI
Michigan,1949,6260200,MI
Michigan,1950,6371766,MI
Michigan,1951,6516908,MI
Michigan,1952,6662051,MI
Michigan,1953,6807194,MI
Michigan,1954,6952337,MI
Michigan,1955,7097480,MI
Michigan,1956,7242622,MI
Michigan,1957,7387765,MI
Michigan,1958,7532908,MI
Michigan,1959,7678051,MI
Michigan,1960,7823194,MI
Michigan,1961,7928382,MI
Michigan,1962,8033571,MI
Michigan,1963,8138760,MI
Michigan,1964,8243949,MI
Michigan,1965,8349138,MI
Michigan,1966,8454327,MI
Michigan,1967,8559516,MI
Michigan,1968,8664705,MI
Michigan,1969,8769894,MI
Michigan,1970,8875083,MI
Michigan,1971,8913782,MI
Michigan,1972,8952482,MI
Michigan,1973,8991181,MI
Michigan,1974,9029881,MI
Michigan,1975,9068580,MI
Michigan,1976,9107280,MI
Michigan,1977,9145979,MI
Michigan,1978,9184679,MI
Michigan,1979,9223378,MI
Michigan,1980,9262078,MI
Michigan,1981,9265399,MI
Michigan,1982,9268721,MI
Michigan,1983,9272043,MI
Michigan,1984,9275365,MI
Michigan,1985,9278687,MI
Michigan,1986,9282009,MI
Michigan,1987,9285331,MI
Michigan,1988,9288653,MI
Michigan,1989,9291975,MI
Michigan,1990,9295297,MI
Michigan,1991,9359611,MI
Michigan,1992,9423926,MI
Michigan,1993,9488241,MI
Michigan,1994,9552555,MI
Michigan,1995,9616870,MI
Michigan,1996,9681185,MI
Michigan,1997,9745499,MI
Michigan,1998,9809814,MI
Michigan,1999,9874129,MI
Michigan,2000,9938444,MI
Michigan,2001,9932963,MI
Michigan,2002,9927483,MI
Michigan,2003,9922002,MI
Michigan,2004,9916522,MI
Michigan,2005,9911042,MI
Michigan,2006,9905561,MI
Michigan,2007,9900081,MI
Michigan,2008,9894600,MI
Michigan,2009,9889120,MI
Michigan,2010,9883640,MI
Michigan,2011,9903009,MI
Michigan,2012,9922378,MI
Michigan,2013,9941747,MI
Michigan,2014,9961116,MI
Michigan,2015,9980485,MI
Michigan,2016,9999854,MI
Michigan,2017,10019223,MI
Michigan,2018,10038592,MI
Michigan,2019,10057961,MI
Minnesota,1910,2075708,MN
Minnesota,1911,2106849,MN
Minnesota,1912,2137991,MN
Minnesota,1913,2169133,MN
Minnesota,1914,2200274,MN
Minnesota,1915,2231416,MN
Minnesota,1916,2262558,MN
Minnesota,1917,2293699,MN
Minnesota,1918,2324841,MN
Minnesota,1919,2355983,MN
Minnesota,1920,2387125,MN
Minnesota,1921,2404807,MN
Minnesota,1922,2422490,MN
Minnesota,1923,2440173,MN
Minnesota,1924,2457856,MN
Minnesota,1925,2475539,MN
Minnesota,1926,2493221,MN
Minnesota,1927,2510904,MN
Minnesota,1928,2528587,MN
Minnesota,1929,2546270,MN
Minnesota,1930,2563953,MN
Minnesota,1931,2586787,MN
Minnesota,1932,2609622,MN
Minnesota,1933,2632457,MN
Minnesota,1934,2655291,MN
Minnesota,1935,2678126,MN
Minnesota,1936,2700961,MN
Minnesota,1937,2723795,MN
Minnesota,1938,2746630,MN
Minnesota,1939,2769465,MN
Minnesota,1940,2792300,MN
Minnesota,1941,2811318,MN
Minnesota,1942,2830336,MN
Minnesota,1943,2849354,MN
Minnesota,1944,2868373,MN
Minnesota,1945,2887391,MN
Minnesota,1946,2906409,MN
Minnesota,1947,2925428,MN
Minnesota,1948,2944446,MN
Minnesota,1949,2963464,MN
Minnesota,1950,2982483,MN
Minnesota,1951,3025621,MN
Minnesota,1952,3068759,MN
Minnesota,1953,3111897,MN
Minnesota,1954,3155035,MN
Minnesota,1955,3198173,MN
Minnesota,1956,3241311,MN
Minnesota,1957,3284449,MN
Minnesota,1958,3327587,MN
Minnesota,1959,3370725,MN
Minnesota,1960,3413864,MN
Minnesota,1961,3452974,MN
Minnesota,1962,3492085,MN
Minnesota,1963,3531196,MN
Minnesota,1964,3570306,MN
Minnesota,1965,3609417,MN
Minnesota,1966,3648528,MN
Minnesota,1967,3687638,MN
Minnesota,1968,3726749,MN
Minnesota,1969,3765860,MN
Minnesota,1970,3804971,MN
Minnesota,1971,3832070,MN
Minnesota,1972,3859170,MN
Minnesota,1973,3886270,MN
Minnesota,1974,3913370,MN
Minnesota,1975,3940470,MN
Minnesota,1976,3967570,MN
Minnesota,1977,3994670,MN
Minnesota,1978,4021770,MN
Minnesota,1979,4048870,MN
Minnesota,1980,4075970,MN
Minnesota,1981,4105882,MN
Minnesota,1982,4135795,MN
Minnesota,1983,4165708,MN
Minnesota,1984,4195621,MN
Minnesota,1985,4225534,MN
Minnesota,1986,4255447,MN
Minnesota,1987,4285360,MN
Minnesota,1988,4315273,MN
Minnesota,1989,4345186,MN
Minnesota,1990,4375099,MN
Minnesota,1991,4429537,MN
Minnesota,1992,4483975,MN
Minnesota,1993,4538413,MN
Minnesota,1994,4592851,MN
Minnesota,1995,4647289,MN
Minnesota,1996,4701727,MN
Minnesota,1997,4756165,MN
Minnesota,1998,4810603,MN
Minnesota,1999,4865041,MN
Minnesota,2000,4919479,MN
Minnesota,2001,4957923,MN
Minnesota,2002,4996368,MN
Minnesota,2003,5034812,MN
Minnesota,2004,5073257,MN
Minnesota,2005,5111702,MN
Minnesota,2006,5150146,MN
Minnesota,2007,5188591,MN
Minnesota,2008,5227035,MN
Minnesota,2009,5265480,MN
Minnesota,2010,5303925,MN
Minnesota,2011,5344181,MN
Minnesota,2012,5384438,MN
Minnesota,2013,5424695,MN
Minnesota,2014,5464952,MN
Minnesota,2015,5505209,MN
Minnesota,2016,5545466,MN
Minnesota,2017,5585723,MN
Minnesota,2018,5625980,MN
Minnesota,2019,5666237,MN
Mississippi,1910,1797114,MS
Mississippi,1911,1796464,MS
Mississippi,1912,1795814,MS
Mississippi,1913,1795165,MS
Mississippi,1914,1794515,MS
Mississippi,1915,1793866,MS
Mississippi,1916,1793216,MS
Mississippi,1917,1792566,MS
Mississippi,1918,1791917,MS
Mississippi,1919,1791267,MS
Mississippi,1920,1790618,MS
Mississippi,1921,1812538,MS
Mississippi,1922,1834458,MS
Mississippi,1923,1856378,MS
Mississippi,1924,1878299,MS
Mississippi,1925,1900219,MS
Mississippi,1926,1922139,MS
Mississippi,1927,1944060,MS
Mississippi,1928,1965980,MS
Mississippi,1929,1987900,MS
Mississippi,1930,2009821,MS
Mississippi,1931,2027218,MS
Mississippi,1932,2044616,MS
Mississippi,1933,2062013,MS
Mississippi,1934,2079411,MS
Mississippi,1935,2096808,MS
Mississippi,1936,2114206,MS
Mississippi,1937,2131603,MS
Mississippi,1938,2149001,MS
Mississippi,1939,2166398,MS
Mississippi,1940,2183796,MS
Mississippi,1941,2183307,MS
Mississippi,1942,2182819,MS
Mississippi,1943,2182331,MS
Mississippi,1944,2181843,MS
Mississippi,1945,2181355,MS
Mississippi,1946,2180866,MS
Mississippi,1947,2180378,MS
Mississippi,1948,2179890,MS
Mississippi,1949,2179402,MS
Mississippi,1950,2178914,MS
Mississippi,1951,2178836,MS
Mississippi,1952,2178759,MS
Mississippi,1953,2178682,MS
Mississippi,1954,2178604,MS
Mississippi,1955,2178527,MS
Mississippi,1956,2178450,MS
Mississippi,1957,2178372,MS
Mississippi,1958,2178295,MS
Mississippi,1959,2178218,MS
Mississippi,1960,2178141,MS
Mississippi,1961,2182018,MS
Mississippi,1962,2185895,MS
Mississippi,1963,2189772,MS
Mississippi,1964,2193649,MS
Mississippi,1965,2197526,MS
Mississippi,1966,2201403,MS
Mississippi,1967,2205280,MS
Mississippi,1968,2209157,MS
Mississippi,1969,2213034,MS
Mississippi,1970,2216912,MS
Mississippi,1971,2247284,MS
Mississippi,1972,2277657,MS
Mississippi,1973,2308029,MS
Mississippi,1974,2338402,MS
Mississippi,1975,2368775,MS
Mississippi,1976,2399147,MS
Mississippi,1977,2429520,MS
Mississippi,1978,2459892,MS
Mississippi,1979,2490265,MS
Mississippi,1980,2520638,MS
Mississippi,1981,2525895,MS
Mississippi,1982,2531153,MS
Mississippi,1983,2536411,MS
Mississippi,1984,2541669,MS
Mississippi,1985,2546927,MS
Mississippi,1986,2552184,MS
Mississippi,1987,2557442,MS
Mississippi,1988,2562700,MS
Mississippi,1989,2567958,MS
Mississippi,1990,2573216,MS
Mississippi,1991,2600360,MS
Mississippi,1992,2627504,MS
Mississippi,1993,2654648,MS
Mississippi,1994,2681792,MS
Mississippi,1995,2708937,MS
Mississippi,1996,2736081,MS
Mississippi,1997,2763225,MS
Mississippi,1998,2790369,MS
Mississippi,1999,2817513,MS
Mississippi,2000,2844658,MS
Mississippi,2001,2856921,MS
Mississippi,2002,2869185,MS
Mississippi,2003,2881449,MS
Mississippi,2004,2893713,MS
Mississippi,2005,2905977,MS
Mississippi,2006,2918241,MS
Mississippi,2007,2930505,MS
Mississippi,2008,2942769,MS
Mississippi,2009,2955033,MS
Mississippi,2010,2967297,MS
Mississippi,2011,2966695,MS
Mississippi,2012,2966093,MS
Mississippi,2013,2965491,MS
Mississippi,2014,2964889,MS
Mississippi,2015,2964288,MS
Mississippi,2016,2963686,MS
Mississippi,2017,2963084,MS
Mississippi,2018,2962482,MS
Mississippi,2019,2961880,MS
Missouri,1910,3293335,MO
Missouri,1911,3304407,MO
Missouri,1912,3315479,MO
Missouri,1913,3326551,MO
Missouri,1914,3337623,MO
Missouri,1915,3348695,MO
Missouri,1916,3359767,MO
Missouri,1917,3370839,MO
Missouri,1918,3381911,MO
Missouri,1919,3392983,MO
Missouri,1920,3404055,MO
Missouri,1921,3426586,MO
Missouri,1922,3449117,MO
Missouri,1923,3471648,MO
Missouri,1924,3494179,MO
Missouri,1925,3516711,MO
Missouri,1926,3539242,MO
Missouri,1927,3561773,MO
Missouri,1928,3584304,MO
Missouri,1929,3606835,MO
Missouri,1930,3629367,MO
Missouri,1931,3644896,MO
Missouri,1932,3660426,MO
Missouri,1933,3675956,MO
Missouri,1934,3691485,MO
Missouri,1935,3707015,MO
Missouri,1936,3722545,MO
Missouri,1937,3738074,MO
Missouri,1938,3753604,MO
Missouri,1939,3769134,MO
Missouri,1940,3784664,MO
Missouri,1941,3801662,MO
Missouri,1942,3818661,MO
Missouri,1943,3835660,MO
Missouri,1944,3852659,MO
Missouri,1945,3869658,MO
Missouri,1946,3886657,MO
Missouri,1947,3903656,MO
Missouri,1948,3920655,MO
Missouri,1949,3937654,MO
Missouri,1950,3954653,MO
Missouri,1951,3991169,MO
Missouri,1952,4027685,MO
Missouri,1953,4064200,MO
Missouri,1954,4100717,MO
Missouri,1955,4137233,MO
Missouri,1956,4173749,MO
Missouri,1957,4210265,MO
Missouri,1958,4246781,MO
Missouri,1959,4283297,MO
Missouri,1960,4319813,MO
Missouri,1961,4355481,MO
Missouri,1962,4391150,MO
Missouri,1963,4426819,MO
Missouri,1964,4462488,MO
Missouri,1965,4498157,MO
Missouri,1966,4533825,MO
Missouri,1967,4569494,MO
Missouri,1968,4605163,MO
Missouri,1969,4640832,MO
Missouri,1970,4676501,MO
Missouri,1971,4700519,MO
Missouri,1972,4724538,MO
Missouri,1973,4748556,MO
Missouri,1974,4772575,MO
Missouri,1975,4796593,MO
Missouri,1976,4820612,MO
Missouri,1977,4844630,MO
Missouri,1978,4868649,MO
Missouri,1979,4892667,MO
Missouri,1980,4916686,MO
Missouri,1981,4936724,MO
Missouri,1982,4956763,MO
Missouri,1983,4976802,MO
Missouri,1984,4996840,MO
Missouri,1985,5016879,MO
Missouri,1986,5036918,MO
Missouri,1987,5056956,MO
Missouri,1988,5076995,MO
Missouri,1989,5097034,MO
Missouri,1990,5117073,MO
Missouri,1991,5164886,MO
Missouri,1992,5212700,MO
Missouri,1993,5260514,MO
Missouri,1994,5308328,MO
Missouri,1995,5356142,MO
Missouri,1996,5403955,MO
Missouri,1997,5451769,MO
Missouri,1998,5499583,MO
Missouri,1999,5547397,MO
Missouri,2000,5595211,MO
Missouri,2001,5634582,MO
Missouri,2002,5673954,MO
Missouri,2003,5713325,MO
Missouri,2004,5752697,MO
Missouri,2005,5792069,MO
Missouri,2006,5831440,MO
Missouri,2007,5870812,MO
Missouri,2008,5910183,MO
Missouri,2009,5949555,MO
Missouri,2010,5988927,MO
Missouri,2011,6005525,MO
Missouri,2012,6022124,MO
Missouri,2013,6038722,MO
Missouri,2014,6055321,MO
Missouri,2015,6071920,MO
Missouri,2016,6088518,MO
Missouri,2017,6105117,MO
Missouri,2018,6121715,MO
Missouri,2019,6138314,MO
Montana,1910,376053,MT
Montana,1911,393336,MT
Montana,1912,410620,MT
Montana,1913,427903,MT
Montana,1914,445187,MT
Montana,1915,462471,MT
Montana,1916,479754,MT
Montana,1917,497038,MT
Montana,1918,514321,MT
Montana,1919,531605,MT
Montana,1920,548889,MT
Montana,1921,547760,MT
Montana,1922,546632,MT
Montana,1923,545504,MT
Montana,1924,544375,MT
Montana,1925,543247,MT
Montana,1926,542119,MT
Montana,1927,540990,MT
Montana,1928,539862,MT
Montana,1929,538734,MT
Montana,1930,537606,MT
Montana,1931,539791,MT
Montana,1932,541976,MT
Montana,1933,544161,MT
Montana,1934,546346,MT
Montana,1935,548531,MT
Montana,1936,550716,MT
Montana,1937,552901,MT
Montana,1938,555086,MT
Montana,1939,557271,MT
Montana,1940,559456,MT
Montana,1941,562612,MT
Montana,1942,565769,MT
Montana,1943,568926,MT
Montana,1944,572083,MT
Montana,1945,575240,MT
Montana,1946,578396,MT
Montana,1947,581553,MT
Montana,1948,584710,MT
Montana,1949,587867,MT
Montana,1950,591024,MT
Montana,1951,599398,MT
Montana,1952,607772,MT
Montana,1953,616146,MT
Montana,1954,624521,MT
Montana,1955,632895,MT
Montana,1956,641269,MT
Montana,1957,649644,MT
Montana,1958,658018,MT
Montana,1959,666392,MT
Montana,1960,674767,MT
