player_id,name,position,birth_state,college,high_school_state,draft_team,draft_round,draft_year,birth_year,birth_state_abr,high_school_state_abr
17195,Frank Patrick,QB,Pennsylvania,Nebraska,Pennsylvania,Green Bay Packers,10,1970,1947,PA,PA
17858,Bilal Powell,RB,Florida,Louisville,Florida,New York Jets,4,2011,1988,FL,FL
9757,Red Hickey,E,Arkansas,Arkansas,Arkansas,Philadelphia Eagles,6,1941,1917,AR,AR
13550,Lance Long,WR,Michigan,Mississippi St.,Michigan,,,,1985,MI,MI
3301,Glenn Cameron,LB,Florida,Florida,Florida,Cincinnati Bengals,1,1975,1953,FL,FL
15176,Jack Mewhort,OT,Ohio,Ohio St.,Ohio,Indianapolis Colts,2,2014,1991,OH,OH
16554,Doug Nott,TB,Michigan,Detroit Mercy,Michigan,,,,1911,MI,MI
2569,Charlie Brown,WR,California,Northern Arizona,California,Detroit Lions,14,1970,1948,CA,CA
21260,Don Stevens,HB,Ohio,Illinois,Ohio,Philadelphia Eagles,30,1952,1928,OH,OH
13005,Jamie Lawson,RB,Louisiana,LSU,Louisiana,Tampa Bay Buccaneers,5,1989,1965,LA,LA
18706,Victor Riley,T-G,South Carolina,Auburn,South Carolina,Kansas City Chiefs,1,1998,1974,SC,SC
7776,K.J. Gerard,DB,California,Northern Arizona,California,,,,1986,CA,CA
5803,Rick Donnelly,P,New York,Wyoming,New York,,,,1962,NY,NY
16083,Bill Murray,G-T,Kentucky,Purdue,Kentucky,Baltimore Colts,4,1950,1926,KY,KY
1501,Jason Belser,DB,Missouri,Oklahoma,Missouri,Indianapolis Colts,8,1992,1970,MO,MO
19456,Joe Sanders,G-E,Indiana,none,Indiana,,,,1901,IN,IN
6037,A.J. Duhe,LB-DE,Louisiana,LSU,Louisiana,Miami Dolphins,1,1977,1955,LA,LA
22974,Evan Vogds,G,Wisconsin,Wisconsin,Wisconsin,,,,1923,WI,WI
6426,Percy Ellsworth,DB,Virginia,Virginia,Virginia,,,,1974,VA,VA
1887,Eric Blount,WR,North Carolina,North Carolina,North Carolina,Phoenix Cardinals,8,1992,1970,NC,NC
13415,Pete Liske,QB,New Jersey,Penn St.,New Jersey,New York Jets,15,1963,1942,NJ,NJ
20841,George Snell,B,Maryland,Penn St.,Pennsylvania,,,,1897,MD,PA
13370,Errol Linden,T,Louisiana,Houston,Louisiana,Detroit Lions,10,1961,1937,LA,LA
13406,Ronnie Lippett,DB,Florida,Miami (FL),Florida,New England Patriots,8,1983,1960,FL,FL
21480,Justin Strzelczyk,T-G,New York,Maine,New York,Pittsburgh Steelers,11,1990,1968,NY,NY
22616,Matt Turk,P,Wisconsin,Wisc-Whitewater,Wisconsin,,,,1968,WI,WI
6257,Braylon Edwards,WR,Michigan,Michigan,Michigan,Cleveland Browns,1,2005,1983,MI,MI
2521,Bob Brotzki,T,Ohio,Syracuse,Ohio,Indianapolis Colts,9,1986,1962,OH,OH
17500,Stan Petry,DB,Texas,TCU,Texas,Kansas City Chiefs,4,1989,1966,TX,TX
2733,Sidney Brown,DB,Louisiana,Oklahoma,Louisiana,New England Patriots,3,1977,1956,LA,LA
5341,Brian Dawkins,DB,Florida,Clemson,Florida,Philadelphia Eagles,2,1996,1973,FL,FL
19222,Joe Rudolph,G,Pennsylvania,Wisconsin,Pennsylvania,,,,1972,PA,PA
409,Art Anderson,T,Minnesota,Idaho,North Dakota,,,,1936,MN,ND
16593,Jerry Nuzum,HB-FB,New Mexico,New Mexico St.,New Mexico,Pittsburgh Steelers,3,1948,1923,NM,NM
20928,Stephen Spach,TE,California,Fresno St.,California,,,,1982,CA,CA
14412,Stafford Mays,DE-DT-NT,Kansas,Washington,Washington,St. Louis Cardinals,9,1980,1958,KS,WA
17509,Bryce Petty,QB,Georgia,Baylor,Texas,New York Jets,4,2015,1991,GA,TX
22024,Daniel Thomas,RB,Florida,Kansas St.,Florida,Miami Dolphins,2,2011,1987,FL,FL
1945,Frank Bohlmann,G,Wisconsin,Marquette,Wisconsin,,,,1917,WI,WI
18238,Keiwan Ratliff,DB,Ohio,Florida,Ohio,Cincinnati Bengals,2,2004,1981,OH,OH
21145,Ben Starret,BB-TB,California,St. Mary's (CA),California,,,,1917,CA,CA
15830,George Morris,C-LB,Mississippi,Georgia Tech,Mississippi,San Francisco 49ers,2,1953,1931,MS,MS
14158,George Martin,DE,South Carolina,Oregon,California,New York Giants,11,1975,1953,SC,CA
7723,Kent Gaydos,WR,Indiana,Florida St.,Florida,Oakland Raiders,12,1972,1949,IN,FL
24642,Mike Woods,LB,Ohio,Tampa,Ohio,Baltimore Colts,2,1978,1954,OH,OH
22474,Steve Trapilo,G,Massachusetts,Boston Col.,Massachusetts,New Orleans Saints,4,1987,1964,MA,MA
13133,Joe Lefeged,DB,Maryland,Rutgers,Maryland,,,,1988,MD,MD
10604,Juaquin Iglesias,WR,Texas,Oklahoma,Texas,Chicago Bears,3,2009,1987,TX,TX
6445,Paul Elzey,LB,Ohio,Toledo,Ohio,Baltimore Colts,5,1968,1946,OH,OH
7060,Malcolm Floyd,WR,California,Fresno St.,California,Houston Oilers,3,1994,1972,CA,CA
574,Fred Arbanas,TE,Michigan,Michigan St.,Michigan,St. Louis Cardinals,2,1961,1939,MI,MI
21121,Jack Stanton,HB,Pennsylvania,North Carolina St.,Pennsylvania,,,,1938,PA,PA
20401,Josh Sitton,G,Florida,Central Florida,Florida,Green Bay Packers,4,2008,1986,FL,FL
17571,Brian Piccolo,RB,Massachusetts,Wake Forest,Florida,,,,1943,MA,FL
14547,Todd McClure,C,Louisiana,LSU,Louisiana,Atlanta Falcons,7,1999,1977,LA,LA
8305,Derwin Gray,DB,Texas,BYU,Texas,Indianapolis Colts,4,1993,1971,TX,TX
20742,Raonall Smith,LB,Arizona,Washington St.,Washington,Minnesota Vikings,2,2002,1978,AZ,WA
515,John Andrews,DE-DT,Michigan,Morgan St.,Michigan,Detroit Lions,7,1973,1951,MI,MI
15679,Evan Moore,WR,California,Stanford,California,,,,1985,CA,CA
24171,Marcus Williams,CB,Minnesota,North Dakota St.,Minnesota,,,,1991,MN,MN
6824,Howie Ferguson,FB-HB,Louisiana,none,Louisiana,,,,1930,LA,LA
19518,Paul Sarringhaus,HB,Ohio,Ohio St.,Ohio,Philadelphia Eagles,9,1944,1920,OH,OH
17411,Jereme Perry,DB,Michigan,East. Michigan,Michigan,,,,1981,MI,MI
23159,Ray Wallace,RB,Indiana,Purdue,Indiana,Houston Oilers,6,1986,1963,IN,IN
208,D.J. Alexander,OLB,California,Oregon St.,California,Kansas City Chiefs,5,2015,1991,CA,CA
13741,Corey Lynch,DB,Florida,Appalachian St.,Florida,Cincinnati Bengals,6,2008,1985,FL,FL
21297,Ralph Stewart,C-LB,Missouri,Notre Dame,Missouri,New York Giants,26,1947,1925,MO,MO
451,Herbie Anderson,DB,Texas,Texas A&M-Kingsville;,Texas,Phoenix Cardinals,10,1991,1968,TX,TX
12962,Jim Laughton,TE,California,San Diego St.,California,,,,1960,CA,CA
22076,Kelly Thomas,T,California,USC,California,Tampa Bay Buccaneers,4,1983,1960,CA,CA
23000,Lloyd Voss,DE-DT,New Mexico,Nebraska,New Mexico,New York Jets,2,1964,1942,NM,NM
3127,Dexter Bussey,RB,Texas,Oklahoma,Texas,Detroit Lions,3,1974,1952,TX,TX
15159,Mark Meseroll,T,New Jersey,Wesley,New Jersey,,,,1955,NJ,NJ
20689,L.J. Smith,TE,New Jersey,Rutgers,New Jersey,Philadelphia Eagles,2,2003,1980,NJ,NJ
3247,Lynn Cain,RB,California,USC,California,Atlanta Falcons,4,1979,1955,CA,CA
13794,Cedric Mack,DB,Texas,Baylor,Texas,St. Louis Cardinals,2,1983,1960,TX,TX
6868,Don Fielder,DE,New Mexico,Kentucky,California,,,,1959,NM,CA
4433,Larry Conover,C,New Jersey,Penn St.,New Jersey,,,,1894,NJ,NJ
4954,Airese Currie,WR,South Carolina,Clemson,South Carolina,Chicago Bears,5,2005,1982,SC,SC
16784,John Olenchalk,LB-C,California,Stanford,California,,,,1955,CA,CA
17252,Charles Pavlich,G-T,Michigan,none,Michigan,,,,1921,MI,MI
18196,Rueben Randle,WR,Louisiana,LSU,Louisiana,New York Giants,2,2012,1991,LA,LA
4083,Ray Clemons,G,California,St. Mary's (CA),California,,,,1921,CA,CA
8774,Dennis Haley,LB,Virginia,Virginia,Virginia,,,,1982,VA,VA
14520,Rolando McClain,LB,Alabama,Alabama,Alabama,Oakland Raiders,1,2010,1989,AL,AL
13061,Bill Leckonby,TB,Ohio,St. Lawrence,New York,,,,1917,OH,NY
4421,Dan Conners,LB,Pennsylvania,Miami (FL),Pennsylvania,Oakland Raiders,2,1964,1941,PA,PA
398,Jason Andersen,G,California,BYU,California,New England Patriots,7,1998,1975,CA,CA
2993,Ted Burgmeier,DB,Iowa,Notre Dame,Iowa,Miami Dolphins,5,1978,1955,IA,IA
5136,Stan David,LB,Nebraska,Texas Tech,New Mexico,Buffalo Bills,7,1984,1962,NE,NM
11364,Melvin Johnson,DB,Ohio,Kentucky,Ohio,Tampa Bay Buccaneers,2,1995,1972,OH,OH
21007,C.J. Spillman,DB,Kentucky,Marshall,Kentucky,,,,1986,KY,KY
12394,Jiggs Kline,E,Kansas,Emporia St.,Kansas,,,,1913,KS,KS
6093,Damon Dunn,WR,Texas,Stanford,Texas,,,,1976,TX,TX
7934,Chet Gladchuk,C-G-T,Connecticut,Boston Col.,Connecticut,Pittsburgh Steelers,2,1941,1917,CT,CT
7897,Fred Gillies,T,Illinois,Cornell,Illinois,,,,1895,IL,IL
6013,Paul Dudley,HB,Arkansas,Arkansas,Oklahoma,San Diego Chargers,29,1962,1939,AR,OK
11255,Eric Johnson,DB,Washington,Washington St.,Washington,,,,1952,WA,WA
10573,Jerry Huth,G,Indiana,Wake Forest,Indiana,New York Giants,24,1956,1933,IN,IN
7396,Len Frketich,T,Pennsylvania,Penn St.,Pennsylvania,,,,1917,PA,PA
3235,Chris Cagle,B,Louisiana,La-Lafayette,Louisiana,,,,1904,LA,LA
15191,Larry Mialik,TE,New Jersey,Wisconsin,New Jersey,Atlanta Falcons,12,1972,1950,NJ,NJ
5647,Trent Dilfer,QB,California,Fresno St.,California,Tampa Bay Buccaneers,1,1994,1972,CA,CA
24386,Jim Wilson,G-T,Pennsylvania,Georgia,Pennsylvania,San Francisco 49ers,4,1964,1941,PA,PA
24084,Grant Williams,T,Mississippi,Louisiana Tech,Mississippi,,,,1974,MS,MS
18780,Alfredo Roberts,TE-WR,Florida,Miami (FL),Florida,Kansas City Chiefs,8,1988,1965,FL,FL
20247,Joe Silipo,TE,New York,Tulane,New York,,,,1957,NY,NY
13239,Chad Levitt,RB,Pennsylvania,Cornell,Pennsylvania,Oakland Raiders,4,1997,1975,PA,PA
986,Tony Banfield,DB,Kansas,Oklahoma St.,Oklahoma,,,,1937,KS,OK
1091,Derrick Barnes,LB,Mississippi,Oregon,California,,,,1974,MS,CA
20891,Jesse Solomon,LB,Florida,Florida St.,Florida,Minnesota Vikings,12,1986,1963,FL,FL
23947,Muhammad Wilkerson,DT,New Jersey,Temple,New Jersey,New York Jets,1,2011,1989,NJ,NJ
16480,John Nolan,T,New York,Holy Cross,New York,Boston Yanks,3,1948,1926,NY,NY
3542,Leonardo Carson,DT,Alabama,Auburn,Alabama,San Diego Chargers,4,2000,1977,AL,AL
8648,Jimmy Gunn,LB,Arkansas,USC,California,Chicago Bears,13,1970,1948,AR,CA
23296,Pierre Warren,S,Alabama,Jacksonville St.,Alabama,,,,1992,AL,AL
23426,Walt Watt,HB-DB,Ohio,Miami (FL),Ohio,Chicago Cardinals,3,1945,1922,OH,OH
15516,Ted Mitchell,C,New Jersey,Bucknell,New Jersey,,,,1905,NJ,NJ
4817,Corey Croom,RB,Ohio,Ball St.,Ohio,,,,1971,OH,OH
16020,Keith Mumphery,WR,Georgia,Michigan St.,Georgia,Houston Texans,5,2015,1992,GA,GA
10036,Jonathan Hoke,DB,Ohio,Ball St.,Ohio,,,,1957,OH,OH
5399,Nick DeCarbo,G,Pennsylvania,Duquesne,Pennsylvania,,,,1911,PA,PA
23976,Al Williams,WR,Georgia,Nevada,California,Detroit Lions,1,1984,1961,GA,CA
9713,Will Herring,LB,Alabama,Auburn,Alabama,Seattle Seahawks,5,2007,1983,AL,AL
15272,Matt Millen,LB,Pennsylvania,Penn St.,Pennsylvania,Oakland Raiders,2,1980,1958,PA,PA
24185,Mike Williams,TE,Alabama,Alabama A&M;,Alabama,Washington Redskins,5,1982,1959,AL,AL
15105,Rashaan Melvin,CB,Illinois,Northern Illinois,Illinois,,,,1989,IL,IL
4910,Frank Cumiskey,E,Ohio,Ohio St.,Ohio,,,,1911,OH,OH
13284,Jeff Lewis,QB,Ohio,Northern Arizona,Arizona,Denver Broncos,4,1996,1973,OH,AZ
11669,Mike Jones,TE,Connecticut,Michigan,Connecticut,Minnesota Vikings,3,1990,1966,CT,CT
23478,Herman Weaver,P,Georgia,Tennessee,Georgia,Detroit Lions,9,1970,1948,GA,GA
10371,Doug Hudson,QB,Tennessee,Nicholls St.,Florida,Kansas City Chiefs,7,1987,1964,TN,FL
547,Sam Anno,LB,Maryland,USC,California,,,,1965,MD,CA
16138,Wilbur Myers,DB,Mississippi,Delta St.,Mississippi,,,,1961,MS,MS
16023,Mike Munchak,G,Pennsylvania,Penn St.,Pennsylvania,Houston Oilers,1,1982,1960,PA,PA
24943,John Yovicsin,DE,Pennsylvania,Gettysburg,Pennsylvania,,,,1918,PA,PA
22041,Ed Thomas,TE,Louisiana,Houston,Louisiana,,,,1966,LA,LA
9814,Jon Hilbert,K,Florida,Louisville,Indiana,,,,1975,FL,IN
927,Frank Balazs,FB-LB-DB,Illinois,Iowa,Illinois,Green Bay Packers,18,1939,1918,IL,IL
5764,Chris Doleman,DE-LB,Indiana,Pittsburgh,Pennsylvania,Minnesota Vikings,1,1985,1961,IN,PA
11746,Donald Jordan,RB,Texas,Houston,Texas,Chicago Bears,12,1984,1962,TX,TX
10263,Justin Houston,LB,Georgia,Georgia,Georgia,Kansas City Chiefs,3,2011,1989,GA,GA
19245,Tommy Runnels,HB,Texas,North Texas,Texas,Los Angeles Rams,14,1956,1934,TX,TX
23747,Chris White,DB,Tennessee,Tennessee,Tennessee,,,,1962,TN,TN
23830,Jermaine Whitehead,DB,Mississippi,Auburn,Mississippi,,,,1993,MS,MS
6067,Clyde Duncan,WR,Maryland,Tennessee,Maryland,St. Louis Cardinals,1,1984,1961,MD,MD
24207,Quintin Williams,DB,North Carolina,Wake Forest,North Carolina,,,,1982,NC,NC
19839,Walter Scott,DE,Georgia,East Carolina,South Carolina,,,,1973,GA,SC
3545,Dwayne Carswell,TE,Florida,Liberty,Florida,,,,1972,FL,FL
24809,Jimmy Wyrick,DB,Texas,Minnesota,Texas,,,,1976,TX,TX
3956,Darius Clark,DB,Florida,Duke,Florida,,,,1977,FL,FL
2510,Rodregis Brooks,DB,Alabama,Ala-Birmingham,Alabama,Indianapolis Colts,7,2000,1978,AL,AL
21227,Ray Stephens,C-G,Idaho,Idaho,Idaho,,,,1903,ID,ID
10693,Pete Ittersagen,DB,Illinois,Wheaton,Illinois,,,,1985,IL,IL
20381,Frank Sinkovitz,LB-C,Pennsylvania,Duke,Pennsylvania,,,,1923,PA,PA
15060,Jamie Meder,DT,Ohio,Ashland,Ohio,,,,1991,OH,OH
12816,Lowell Lander,HB,Pennsylvania,Westminster (PA),Pennsylvania,,,,1932,PA,PA
20621,Gene Smith,G,Alabama,Georgia,Georgia,,,,1905,AL,GA
7259,Russ Francis,TE,Washington,Oregon,Hawaii,New England Patriots,1,1975,1953,WA,HI
12155,John Kerns,T,Ohio,Ohio,Ohio,Philadelphia Eagles,15,1946,1923,OH,OH
23515,Larry Webster,DT-DE,Maryland,Maryland,Maryland,Miami Dolphins,3,1992,1969,MD,MD
10595,Henry Hynoski,FB,Pennsylvania,Pittsburgh,Pennsylvania,,,,1988,PA,PA
4182,Dustin Cohen,LB,Ohio,Miami (OH),Ohio,,,,1976,OH,OH
16732,A.J. Ofodile,TE,Michigan,Missouri,Michigan,Buffalo Bills,5,1994,1973,MI,MI
22885,Elton Veals,RB,Louisiana,Tulane,Louisiana,Pittsburgh Steelers,11,1984,1961,LA,LA
20950,Armegis Spearman,LB,Mississippi,Mississippi,Mississippi,,,,1978,MS,MS
23110,Kenny Walker,DE,Texas,Nebraska,Colorado,Denver Broncos,8,1991,1967,TX,CO
22943,Danny Villa,T-C-G,Arizona,Arizona St.,Arizona,New England Patriots,5,1987,1964,AZ,AZ
8344,Barrett Green,LB,Florida,West Virginia,Florida,Detroit Lions,2,2000,1977,FL,FL
17012,Al Palewicz,LB,Texas,Miami (FL),Florida,Kansas City Chiefs,8,1973,1950,TX,FL
22975,Bob Vogel,T,Ohio,Ohio St.,Ohio,Baltimore Colts,1,1963,1941,OH,OH
9772,Eddie Hicks,RB,North Carolina,East Carolina,North Carolina,New York Giants,6,1979,1955,NC,NC
24401,Martez Wilson,OLB,Illinois,Illinois,Illinois,New Orleans Saints,3,2011,1988,IL,IL
16522,Jim Norris,DT-T,Texas,Houston,Texas,Oakland Raiders,7,1962,1939,TX,TX
23435,Damon Watts,DB,Indiana,Indiana,Indiana,,,,1972,IN,IN
21717,Jim Szymanski,DE,Michigan,Michigan St.,Michigan,Denver Broncos,10,1990,1967,MI,MI
24297,Avery Williamson,ILB,Ohio,Kentucky,Tennessee,Tennessee Titans,5,2014,1992,OH,TN
2936,Bryan Bulaga,T,Illinois,Iowa,Illinois,Green Bay Packers,1,2010,1989,IL,IL
3635,Tom Casey,TB-DB,Ohio,Hampton,Pennsylvania,,,,1924,OH,PA
9647,Anthony Henry,DB,Florida,South Florida,Florida,Cleveland Browns,4,2001,1976,FL,FL
20786,Struggy Smith,DB,North Carolina,Appalachian St.,North Carolina,,,,1964,NC,NC
24211,Ray Williams,DB,Rhode Island,Rhode Island,Rhode Island,,,,1965,RI,RI
10491,Jack Hunt,DB,Louisiana,LSU,Louisiana,,,,1981,LA,LA
12990,Henry Lawrence,T-G,Pennsylvania,Florida A&M;,Florida,Oakland Raiders,1,1974,1951,PA,FL
19031,Brian Rolle,LB,Florida,Ohio St.,Florida,Philadelphia Eagles,6,2011,1988,FL,FL
16402,Ed Nickla,T,New York,Tennessee,New York,Chicago Bears,14,1955,1933,NY,NY
6549,Joe Ethridge,TE,Texas,SMU,Texas,Green Bay Packers,6,1949,1928,TX,TX
20868,Snitz Snyder,B,Pennsylvania,Maryland,Pennsylvania,,,,1905,PA,PA
10945,Bruce Jankowski,WR,New Jersey,Ohio St.,New Jersey,Kansas City Chiefs,10,1971,1949,NJ,NJ
14394,Don Maynard,E-FL-HB,Texas,Texas-El Paso,Texas,New York Giants,9,1957,1935,TX,TX
23206,Pete Walters,G,California,West. Kentucky,Kentucky,,,,1959,CA,KY
1700,Erik Bickerstaff,RB,Alabama,Wisconsin,Wisconsin,,,,1980,AL,WI
1845,Robert Blakley,WR,Minnesota,North Dakota St.,Minnesota,,,,1959,MN,MN
16441,John Nix,DT,Mississippi,Southern Miss,Mississippi,Dallas Cowboys,7,2001,1976,MS,MS
10083,Joe Hollingsworth,FB,Georgia,Georgia,Kentucky,,,,1925,GA,KY
10839,Steven Jackson,RB,Nevada,Oregon St.,Nevada,St. Louis Rams,1,2004,1983,NV,NV
1034,Marion Barber,RB,Florida,Minnesota,Michigan,New York Jets,2,1981,1959,FL,MI
20682,Kevin Smith,DB,Rhode Island,Rhode Island,Rhode Island,,,,1967,RI,RI
772,John Avery,RB,Virginia,Mississippi,North Carolina,Miami Dolphins,1,1998,1976,VA,NC
22718,Rocky Uguccioni,E,Connecticut,Murray St.,Connecticut,,,,1918,CT,CT
15934,Randy Moss,WR,West Virginia,Marshall,West Virginia,Minnesota Vikings,1,1998,1977,WV,WV
9985,Drew Hodgdon,C,California,Arizona St.,California,Houston Texans,5,2005,1981,CA,CA
1409,Josh Beekman,C-G,New York,Boston Col.,New York,Chicago Bears,4,2007,1983,NY,NY
23611,Jack Wender,RB,California,Fresno St.,California,,,,1954,CA,CA
4174,Randy Coffield,LB,Florida,Florida St.,Florida,Seattle Seahawks,10,1976,1953,FL,FL
27,Sid Abramowitz,T,California,Air Force,Kansas,Baltimore Colts,5,1983,1960,CA,KS
10361,Jim Huddleston,G-T,California,Virginia,Virginia,Washington Redskins,6,1986,1962,CA,VA
15404,Rich Milot,LB,Pennsylvania,Penn St.,Pennsylvania,Washington Redskins,7,1979,1957,PA,PA
1582,Bob Bercich,DB,Illinois,Michigan St.,Illinois,New York Giants,15,1959,1936,IL,IL
9065,Jim Harlan,T,Louisiana,Howard Payne,Louisiana,San Francisco 49ers,6,1977,1954,LA,LA
14098,Brandon Marshall,OLB,Nevada,Nevada,Nevada,Jacksonville Jaguars,5,2012,1989,NV,NV
15657,Chris Moore,WR,Florida,Cincinnati,Florida,Baltimore Ravens,4,2016,1993,FL,FL
15048,Darryl Meadows,DB,Ohio,Toledo,Ohio,,,,1961,OH,OH
20826,Zuriel Smith,WR,Virginia,Hampton,Virginia,Dallas Cowboys,6,2003,1980,VA,VA
5955,Doug Dressler,RB,Pennsylvania,Cal State-Chico,Nevada,,,,1948,PA,NV
15789,Dennis Morgan,RB,New York,West. Illinois,New York,Dallas Cowboys,10,1974,1952,NY,NY
19792,Darrion Scott,DE,West Virginia,Ohio St.,West Virginia,Minnesota Vikings,3,2004,1981,WV,WV
12042,Ike Kelley,LB,Michigan,Ohio St.,Ohio,Philadelphia Eagles,17,1966,1944,MI,OH
7201,Keith Fourcade,LB,Louisiana,Mississippi,Louisiana,,,,1961,LA,LA
7061,Malcom Floyd,WR,California,Wyoming,California,,,,1981,CA,CA
901,Jon Baker,K,California,Arizona St.,California,,,,1972,CA,CA
7931,Ernest Givins,WR,Florida,NE Oklahoma A&M;,Florida,Houston Oilers,2,1986,1964,FL,FL
10157,Johnny Holton,WR,Florida,Cincinnati,Florida,,,,1991,FL,FL
14510,Bob McChesney,E,California,Hardin-Simmons,California,Philadelphia Eagles,4,1950,1926,CA,CA
22349,Bill Tobin,HB,Missouri,Missouri,Missouri,San Francisco 49ers,14,1963,1941,MO,MO
2447,Pete Brock,C-T-G,Oregon,Colorado,Oregon,New England Patriots,1,1976,1954,OR,OR
12878,Danny Lansanah,LB,Pennsylvania,Connecticut,Pennsylvania,,,,1985,PA,PA
11479,Ken Jolly,LB,Texas,Park,Texas,,,,1962,TX,TX
4931,Justice Cunningham,TE,South Carolina,South Carolina,South Carolina,Indianapolis Colts,7,2013,1991,SC,SC
5515,Moses Denson,RB,Alabama,Md-Eastern Shore,Ohio,Washington Redskins,8,1972,1944,AL,OH
12475,Art Koeninger,C,Pennsylvania,Tenn-Chattanooga,Pennsylvania,,,,1906,PA,PA
8334,Don Greco,G,Missouri,West. Illinois,Missouri,Detroit Lions,3,1981,1959,MO,MO
14798,Joe McGrail,NT,Pennsylvania,Delaware,New Jersey,Buffalo Bills,12,1987,1964,PA,NJ
4775,Joel Crisman,G,Iowa,USC,Iowa,,,,1971,IA,IA
10984,Garland Jean-Batiste,RB,Louisiana,LSU,Louisiana,,,,1965,LA,LA
24633,Donovan Woods,LB,Oklahoma,Oklahoma St.,Oklahoma,,,,1985,OK,OK
12588,Joe Kraker,G,Minnesota,Saskatchewan,Minnesota,,,,1896,MN,MN
681,K.C. Asiodu,LB,California,Central Oklahoma,California,,,,1986,CA,CA
18156,Donovan Raiola,C,Hawaii,Wisconsin,Hawaii,,,,1982,HI,HI
17130,Will Parks,S,Pennsylvania,Arizona,Pennsylvania,Denver Broncos,6,2016,1994,PA,PA
23066,Clive Walford,TE,Florida,Miami (FL),Florida,Oakland Raiders,3,2015,1991,FL,FL
18115,Derek Rackley,TE,Minnesota,Minnesota,Minnesota,,,,1977,MN,MN
2833,Antonio Bryant,WR,Florida,Pittsburgh,Florida,Dallas Cowboys,2,2002,1981,FL,FL
21742,Lorenzo Taliaferro,RB,Virginia,Coastal Carolina,Virginia,Baltimore Ravens,4,2014,1991,VA,VA
18384,Ken Reese,HB-QB,Arkansas,Alabama,Arkansas,Philadelphia Eagles,31,1945,1921,AR,AR
23352,Mike Washington,DB,Alabama,Alabama,Alabama,Baltimore Colts,3,1975,1953,AL,AL
7874,Marcus Gilchrist,DB,North Carolina,Clemson,North Carolina,San Diego Chargers,2,2011,1988,NC,NC
22882,Ted Vaught,DE-E,Texas,TCU,Texas,,,,1932,TX,TX
11416,Shelton Johnson,S,Oklahoma,Wisconsin,Texas,,,,1990,OK,TX
6049,Troy Dumas,LB,California,Nebraska,Wyoming,Kansas City Chiefs,3,1995,1972,CA,WY
11571,Eddie Jones,DE,Texas,Texas,Texas,,,,1988,TX,TX
2232,Donny Brady,DB,New York,Wisconsin,New York,,,,1973,NY,NY
23752,Cody White,G,Ohio,Illinois St.,Illinois,,,,1988,OH,IL
10141,Tyrone Holmes,OLB,Oregon,Montana,Oregon,Jacksonville Jaguars,6,2016,1993,OR,OR
23080,Cleo Walker,LB-C,Georgia,Louisville,Georgia,Green Bay Packers,7,1970,1948,GA,GA
8549,Bob Grim,WR,California,Oregon St.,California,Minnesota Vikings,2,1967,1945,CA,CA
3681,Mike Caterbone,WR,Pennsylvania,Franklin & Marshall,Pennsylvania,,,,1962,PA,PA
22263,Bruce Threadgill,DB-QB,Texas,Mississippi St.,Louisiana,San Francisco 49ers,5,1978,1956,TX,LA
4816,Al Crook,C-G-T,Michigan,Washington & Jefferson,Michigan,,,,1897,MI,MI
18502,Bill Reynolds,HB,Illinois,Mississippi,Illinois,,,,1917,IL,IL
18190,Marcus Randall,DB,Louisiana,LSU,Louisiana,,,,1982,LA,LA
21473,Morris Stroud,TE,Florida,Clark (GA),Georgia,Kansas City Chiefs,3,1969,1946,FL,GA
3190,Jeff Byers,C,Colorado,USC,Colorado,,,,1985,CO,CO
3500,Roger Carr,WR,Oklahoma,Louisiana Tech,Oklahoma,Baltimore Colts,1,1974,1952,OK,OK
24509,Don Wiper,BB,Ohio,Ohio St.,Ohio,,,,1900,OH,OH
21687,Jeff Sydner,WR,Ohio,Hawaii,Ohio,Philadelphia Eagles,6,1992,1969,OH,OH
24718,Dwayne Wright,RB,California,Fresno St.,California,Buffalo Bills,4,2007,1983,CA,CA
2325,Bashaud Breeland,CB,South Carolina,Clemson,South Carolina,Washington Redskins,4,2014,1992,SC,SC
3541,Kern Carson,HB,Arkansas,San Diego St.,California,Baltimore Colts,17,1963,1941,AR,CA
1886,Ed Blount,QB,California,Washington St.,California,,,,1964,CA,CA
4768,Joe Cribbs,RB,Alabama,Auburn,Alabama,Buffalo Bills,2,1980,1958,AL,AL
17621,Brian Pillman,LB,Ohio,Miami (OH),Ohio,,,,1962,OH,OH
6628,Jason Fabini,T,Indiana,Cincinnati,Indiana,New York Jets,4,1998,1974,IN,IN
20253,Carl Silvestri,DB,Wisconsin,Wisconsin,Wisconsin,St. Louis Cardinals,16,1965,1943,WI,WI
11714,Thurmon Jones,FB-DB,Oklahoma,Abilene Christian,Texas,,,,1918,OK,TX
16922,Chad Overhauser,T,California,UCLA,California,Chicago Bears,7,1998,1975,CA,CA
8283,Larry Grantham,LB,Mississippi,Mississippi,Mississippi,Baltimore Colts,15,1960,1938,MS,MS
4885,Larry Csonka,RB,Ohio,Syracuse,Ohio,Miami Dolphins,1,1968,1946,OH,OH
15807,Tom Moriarty,DB,Ohio,Bowling Green,Ohio,,,,1953,OH,OH
15381,Lawyer Milloy,DB,Missouri,Washington,Washington,New England Patriots,2,1996,1973,MO,WA
23593,Mike Wells,QB,Illinois,Illinois,Illinois,Minnesota Vikings,4,1973,1951,IL,IL
1168,Sebastian Barrie,DE-DT,Texas,Prairie View,Texas,,,,1970,TX,TX
